order_id,order_date,customer_id,product_id,product_name,category,quantity,price,revenue,region
27691f62-83be-4c41-97cb-ccfef43566fc,2022-12-23,400.0,1019,Altères,Sports,4.0,1127.16,,Asie
c13d77c4-a2ba-459e-afdf-7907be0901e7,2024-10-08,389.0,1001,Laptop,Électronique,1.0,1000.07,,Asie
39578557-9e95-4ddd-9f0b-458c9cac5840,2024-04-18,63.0,1004,Caméra,Électronique,-1.0,1291.4,,North America
d3992661-84e7-45ad-891a-c3e3d528c5a6,2024-10-01,308.0,1010,Jean,Vêtements,5.0,829.54,,Amérique du Nord
522159dd-4be1-4ddf-bfa3-3243e854a43b,2023-02-11,262.0,1017,Raquette de Tennis,Sports,5.0,983.06,,Asie
ace0753b-966e-430d-89ba-695734a6962f,2025-02-17,518.0,1013,Veste,Vêtements,4.0,1069.05,,Asiae
11f611c3-15ed-4b12-8006-59864865b21e,2022-11-30,31.0,1024,Shampoing,Beauté,0.0,794.9,,Amérique du Nord
d0bc70e0-a033-4103-ba4d-12f8b830b28f,2024-03-07,517.0,1023,Rouge à Lèvres,Beauté,0.0,502.68,,North America
31dcb0fe-f3ea-4a74-9a1a-739c5bf5c39b,2023-12-19,502.0,1006,Table,Maison,-1.0,1135.66,,Eurpoe
98a91c0e-d7c1-4e69-b435-a93461684649,2025-04-01,594.0,1023,Rouge à Lèvres,Beauté,,1013.56,,Eurpoe
4c5109e4-cbdb-4d90-95b0-b87ce826db2f,2022-10-10,243.0,1018,Ballon de Foot,Sports,-1.0,615.54,,Asiae
616fa278-bae4-4d4d-95b0-115188692dcd,2024-08-06,375.0,1020,Parfum,Beauté,4.0,674.32,,Eurpoe
6888dda0-20bb-4b55-a764-7ffa0322a494,2023-03-22,32.0,1018,Ballon de Foot,Sports,0.0,776.18,,Amérique du Sud
163c9cf4-cf1f-4b3b-9a29-ee5610aa291b,2025-01-29,537.0,1018,Ballon de Foot,Sports,3.0,1331.52,,Eurpoe
9b6e7712-1626-4839-8393-de966c78ff6d,2022-12-08,25.0,1008,Lampe,Maison,-1.0,1377.12,,Eurpoe
55ff958c-e16c-49cd-8345-a8cce9597637,2024-01-23,492.0,1006,Table,Maison,,348.63,,Asiae
b5a25219-6c06-4ccb-aea0-0e966e4631db,2024-09-20,92.0,1008,Lampe,Maison,2.0,1403.89,,Afrique
8d414b2d-973b-44f8-8a4d-1603d315a39c,2023-12-10,452.0,1005,Canapé,Maison,,120.83,,North America
132e25c4-eab1-46f9-9424-7e997c15c098,2024-07-14,442.0,1018,Ballon de Foot,Sports,3.0,931.8,,Asie
f1e694ae-fa59-475b-b68f-76788d863c86,2023-09-02,47.0,1024,Shampoing,Beauté,3.0,1468.52,,Asie
2d0ec192-df14-4d1a-b51f-4198efe6f055,2024-06-14,567.0,1005,Canapé,Maison,-1.0,1075.87,,Afrique
a0332eee-6c69-4864-a016-e57824beab70,2022-11-08,599.0,1004,Caméra,Électronique,5.0,1208.86,,Eurpoe
a3052fbd-9bdc-4e80-b328-53261a120c4d,2022-05-23,520.0,1001,Laptop,Électronique,,322.56,,Afrique
513afb2e-3e1a-4783-9b8b-7084fd845623,2023-11-08,167.0,1012,Robe,Vêtements,,40.95,,North America
6cfa16ce-986f-44e7-893b-f58a817882e5,2025-03-29,481.0,1009,Tapis,Maison,5.0,1470.91,,Asiae
0426ea9b-62e9-409b-a8fa-049a0debb0bc,2025-04-16,291.0,1022,Fond de Teint,Beauté,4.0,1028.0,,Europe
575ba3d7-2a2b-4873-9afe-5ff0d0cf885b,2025-02-13,228.0,1018,Ballon de Foot,Sports,5.0,615.67,,Amérique du Sud
b827165d-8ac9-499c-bae1-ac016432a4c0,2022-05-16,454.0,1023,Rouge à Lèvres,Beauté,-1.0,29.52,,Eurpoe
c6a9fe07-a8b8-49f9-9115-36a32b5d990c,2024-12-16,48.0,1005,Canapé,Maison,-1.0,643.62,,North America
a161be8b-5756-4fd5-884d-581d5765047e,2023-09-04,235.0,1012,Robe,Vêtements,0.0,1276.16,,Asie
aba825b2-0acb-470a-94b9-831d9426f65a,2022-05-24,125.0,1024,Shampoing,Beauté,3.0,1102.94,,Amérique du Sud
6ab83244-b688-450e-91e9-1d9e82b2ff22,2022-06-24,65.0,1020,Parfum,Beauté,5.0,1323.54,,Amérique du Sud
f98cc7bf-fed1-47eb-a6a4-ef0ad8da41d7,2023-01-27,375.0,1001,Laptop,Électronique,5.0,292.69,,Asie
b0531f66-830e-4b2f-927d-2b040fdb81f2,2023-10-25,233.0,1008,Lampe,Maison,0.0,162.51,,Eurpoe
e885fee6-e278-4636-9453-1575c6cee03d,2022-12-16,553.0,1009,Tapis,Maison,0.0,77.05,,Asiae
0c6bc2aa-f1d1-4e82-b11d-0c70ba2e0252,2023-05-01,436.0,1012,Robe,Vêtements,3.0,825.6,,North America
701f4add-0b56-498f-97c6-0bf0c82f4579,2025-03-28,348.0,1019,Altères,Sports,3.0,379.62,,Afrique
be39d863-08f5-4693-a175-fa540d086175,2022-10-15,504.0,1024,Shampoing,Beauté,4.0,1195.49,,Eurpoe
36952eaa-74f1-4414-9ed7-b796db2b53dc,2024-04-07,159.0,1013,Veste,Vêtements,-1.0,134.58,,Afrique
8466b148-1033-4cf7-9e30-67d42e821932,2022-11-28,318.0,1017,Raquette de Tennis,Sports,4.0,356.83,,Amérique du Nord
8676a5b6-e513-4731-bfae-763464b63763,2025-02-07,521.0,1017,Raquette de Tennis,Sports,1.0,871.06,,Asie
c297f7d4-e4c5-4e86-ba0b-555dbc84f71b,2024-11-16,389.0,1013,Veste,Vêtements,2.0,969.88,,Asie
588878dc-bfda-4a41-8b51-21a5e959694d,2023-11-03,80.0,1015,Vélo,Sports,4.0,916.83,,Europe
1fbb99e1-e602-491e-ae40-11468c745cdb,2024-04-19,336.0,1021,Crème Hydratante,Beauté,3.0,1200.7,,Amérique du Nord
89b85b82-9432-4867-89c4-72ac328939f1,2022-07-01,50.0,1003,Tablette,Électronique,-1.0,13.83,,Amérique du Sud
7d7bd67f-151b-4501-af63-e823821a0d29,2023-01-19,312.0,1003,Tablette,Électronique,-1.0,114.43,,Asie
d8109c75-f01d-4d8c-983e-ab8d08921ef4,2025-04-19,230.0,1012,Robe,Vêtements,4.0,440.18,,Europe
ae124810-783a-44fa-81a9-d5430945f585,2024-05-15,523.0,1005,Canapé,Maison,2.0,73.02,,Asie
55644df9-1796-4af2-9a81-0b7c9bd33f5f,2024-06-05,498.0,1019,Altères,Sports,0.0,57.27,,Amérique du Nord
522d75be-5a22-4e7f-b91a-d540bc59eaa3,2023-12-15,26.0,1011,T-shirt,Vêtements,1.0,1423.13,,Amérique du Nord
9a5555bd-506f-4f8c-9203-bd1b71c72398,2023-03-24,,1014,Pull,Vêtements,,601.29,,Europe
09e2a7ed-199e-4ccb-92aa-19a2b13cf2b4,2024-11-18,329.0,1000,Smartphone,Électronique,2.0,960.09,,Amérique du Nord
8d5d5718-6bf7-4ecc-8dbc-26790a7b6224,2024-09-25,239.0,1012,Robe,Vêtements,-1.0,1325.94,,Amérique du Sud
dba68489-c8d4-4b31-a73e-1950cf5df86f,2022-06-07,495.0,1009,Tapis,Maison,4.0,331.98,,North America
e449c1d5-9073-4d9c-ad87-ca63b4b7f1b4,2024-10-31,142.0,1002,Casque Audio,Électronique,-1.0,741.76,,Asiae
8ef791cd-762f-46d4-a78b-452525cec8b0,2024-01-21,45.0,1003,Tablette,Électronique,,92.58,,North America
d961c8f2-9cae-482f-9a9c-f8c5c5c99c57,2023-12-07,82.0,1015,Vélo,Sports,3.0,283.63,,Europe
f0e2e94b-e5db-41bc-a9e1-5cf7512810dd,2023-04-25,200.0,1001,Laptop,Électronique,1.0,986.9,,Europe
016beab3-f8a2-45f0-b45c-e5dfe292f9c7,2024-03-12,540.0,1017,Raquette de Tennis,Sports,4.0,1071.53,,Amérique du Nord
7f6b9e78-867f-46b3-9b75-f27d0f22a901,2023-06-27,470.0,1006,Table,Maison,3.0,1000.77,,Europe
7e0b6762-099a-4792-aa41-579138123274,2024-06-02,488.0,1019,Altères,Sports,4.0,1048.35,,Asie
921e4e48-6deb-4b31-affc-16426586f57f,2023-11-09,291.0,1023,Rouge à Lèvres,Beauté,-1.0,679.05,,Amérique du Sud
659269a4-aad7-4d51-9bf5-b7bb57a1199d,2023-10-19,431.0,1020,Parfum,Beauté,1.0,136.95,,Amérique du Nord
2975fef4-6dbe-4334-af57-b92f734fb45d,2022-11-05,229.0,1014,Pull,Vêtements,-1.0,252.61,,Asie
17b72dfd-af94-4d16-a315-64c6abe9e86c,2024-04-24,39.0,1012,Robe,Vêtements,,156.76,,Amérique du Nord
e73a155a-92aa-4aa9-bacf-06138e3537ed,2024-10-18,317.0,1016,Tapis de Yoga,Sports,2.0,652.34,,North America
0aca71e2-adcb-43b6-be1d-f368d82b61a9,2022-08-03,396.0,1023,Rouge à Lèvres,Beauté,0.0,1429.86,,Europe
508ff17a-8b7f-4f03-b596-f34dd6ebc11d,2022-08-30,222.0,1003,Tablette,Électronique,-1.0,598.48,,Afrique
6493a43b-4002-4a37-b538-3054314bc215,2023-04-13,334.0,1013,Veste,Vêtements,,28.53,,Amérique du Sud
c7ce426f-dc7e-4387-816b-03306c8028ce,2023-12-22,493.0,1018,Ballon de Foot,Sports,5.0,1030.23,,Eurpoe
525b66af-9888-43b3-88d0-a1f31c9ba886,2024-11-20,437.0,1000,Smartphone,Électronique,5.0,22.83,,Asie
c55ed786-0d4c-4f6c-aa1d-fb4ba15b93d9,2024-09-10,377.0,1016,Tapis de Yoga,Sports,5.0,95.67,,Eurpoe
3c657513-12b0-439c-b5cb-6e6c6e3fa8cc,2024-09-21,295.0,1010,Jean,Vêtements,-1.0,0.0,,Afrique
7012bc42-1f5e-4111-a381-5fffd43e281c,2023-06-11,373.0,1005,Canapé,Maison,5.0,736.64,,Europe
add7410e-8a9c-476e-ab4c-dc18150d7966,2023-05-21,508.0,1015,Vélo,Sports,5.0,916.91,,Europe
eb3cb59e-7040-42f1-8ef1-2499326e4578,2023-08-10,142.0,1017,Raquette de Tennis,Sports,4.0,977.37,,Asiae
c5bf881a-9362-4e07-8f0a-de8abb9edd92,2025-04-08,224.0,1009,Tapis,Maison,1.0,767.36,,Eurpoe
7cc9c66a-91d5-4d07-b01f-72abff838973,2023-11-24,570.0,1000,Smartphone,Électronique,2.0,249.31,,Amérique du Sud
b51c85a0-c688-4e85-b425-11cda9dd5dd0,2023-08-28,448.0,1019,Altères,Sports,,1089.0,,Amérique du Sud
2dd36ad1-cb1b-47da-899e-c9770b6d5750,2025-01-19,580.0,1003,Tablette,Électronique,4.0,544.7,,Amérique du Nord
970613e4-9498-4590-9d02-d36b09acdbe7,2024-03-03,580.0,1002,Casque Audio,Électronique,4.0,643.63,,Asie
196c05b8-82db-4409-aaae-21c5c8d53a87,2023-01-20,451.0,1017,Raquette de Tennis,Sports,1.0,928.84,,Europe
23c69e30-1487-4022-86ed-aad044f1fd7f,2024-08-30,198.0,1005,Canapé,Maison,5.0,475.62,,Amérique du Nord
3f9beed9-e946-417a-94c7-d337ef4b48a4,2024-12-31,305.0,1020,Parfum,Beauté,5.0,714.55,,Amérique du Nord
19c6d436-3fa7-4336-9996-7b19efe6169b,2023-09-25,29.0,1014,Pull,Vêtements,1.0,410.92,,Eurpoe
8d92afc9-7163-4cda-b895-4456d65b0dc8,2023-08-03,361.0,1014,Pull,Vêtements,0.0,836.45,,Asie
27e75a09-d0db-4b63-bff4-ceacbe663c60,2024-05-02,70.0,1002,Casque Audio,Électronique,3.0,1179.22,,Afrique
dc77f984-9604-4f26-98ad-6387a8c34be8,2023-04-30,19.0,1014,Pull,Vêtements,1.0,450.16,,Amérique du Nord
6a857fed-8752-43aa-997a-80e6302ce7ba,2023-05-04,580.0,1017,Raquette de Tennis,Sports,2.0,1371.3,,Amérique du Nord
0cd004aa-b6b2-4661-a4de-7f85eaa1b7c1,2022-11-28,86.0,1008,Lampe,Maison,-1.0,752.27,,Asiae
351b3100-0884-4bd4-b334-5d6c37f1eb40,2022-05-30,557.0,1013,Veste,Vêtements,2.0,510.8,,Afrique
87327ac7-743f-4078-b597-ef2e580e03e1,2024-12-08,428.0,1023,Rouge à Lèvres,Beauté,1.0,63.32,,Amérique du Sud
4a038077-bffc-4c5e-93f8-4259342af248,2024-03-25,168.0,1014,Pull,Vêtements,0.0,117.28,,North America
c172cd30-9d17-40c8-8ff2-7e55a9b1d8e6,2024-01-28,293.0,1014,Pull,Vêtements,1.0,233.09,,Asie
b1d96c67-d614-46bc-acf3-9b2349c0e3eb,2023-11-04,91.0,1008,Lampe,Maison,-1.0,461.47,,Amérique du Sud
6272ab44-358b-4e50-96e8-0acbc4189d88,2022-10-27,50.0,1021,Crème Hydratante,Beauté,3.0,288.45,,Amérique du Sud
99266ca7-6125-4f40-856a-3e88ac1a0cc1,2023-07-29,432.0,1011,T-shirt,Vêtements,3.0,788.58,,North America
30a4d3d3-d146-4d72-b6f2-b086973a91b4,2024-07-06,53.0,1011,T-shirt,Vêtements,,690.58,,Amérique du Sud
e58a1a04-7c8d-4827-914c-bf6934f94021,2022-12-26,221.0,1006,Table,Maison,4.0,512.48,,North America
1b552545-21ea-45f8-8524-f3f48227d446,2022-10-19,67.0,1020,Parfum,Beauté,1.0,1352.21,,Europe
22a87e9e-5025-4b22-a9f8-df1c71ae77b1,2024-01-03,136.0,1019,Altères,Sports,4.0,604.32,,Asiae
10de8d60-7ebd-437d-babb-7ed5bae2e6c8,2023-12-25,514.0,1019,Altères,Sports,5.0,432.84,,Afrique
ad9c824c-8f1b-4300-a26c-4ba4b336182c,2023-12-09,265.0,1021,Crème Hydratante,Beauté,,838.07,,Eurpoe
63d21252-2142-424f-8d7b-de9c45c98cf1,2025-03-29,186.0,1012,Robe,Vêtements,-1.0,363.42,,Amérique du Nord
cf3bf92d-36fe-4e13-a2b6-51088cb3c454,2022-10-08,450.0,1017,Raquette de Tennis,Sports,0.0,610.87,,Amérique du Sud
4c5d06ab-273e-4508-aefd-d6126d3d3b5d,2022-07-22,543.0,1010,Jean,Vêtements,4.0,1286.05,,Europe
36165f78-9ef5-4339-88c3-c6e6f304549f,2022-07-18,31.0,1020,Parfum,Beauté,3.0,161.02,,Asiae
5582f742-3e01-4eb5-bd77-f743acc99fd7,2023-02-18,133.0,1008,Lampe,Maison,1.0,1038.28,,Amérique du Sud
845a8b3d-78ba-4dca-a131-35581f1080fd,2024-07-14,36.0,1012,Robe,Vêtements,4.0,1035.11,,Eurpoe
95808814-cbee-4d81-a400-c68c4d27cb67,2025-02-13,330.0,1013,Veste,Vêtements,4.0,1200.57,,Asiae
d33f27b9-ad17-482c-bb0f-2f5a493bb238,2022-12-02,226.0,1006,Table,Maison,4.0,53.07,,Afrique
bc24ae8e-2dfc-432d-8a6b-a9c603bdc0b1,2023-08-28,467.0,1011,T-shirt,Vêtements,2.0,1326.62,,Afrique
2fc1139d-53e9-4be9-aef0-5d81905d6f7d,2022-06-26,96.0,1009,Tapis,Maison,3.0,162.35,,Eurpoe
f91ecccc-ea30-4c75-a346-0f879c7df7bf,2025-04-19,468.0,1018,Ballon de Foot,Sports,5.0,853.61,,North America
d00deee6-045d-47b4-87b4-3b5849d81d82,2022-07-04,233.0,1005,Canapé,Maison,2.0,799.56,,Afrique
b93275a5-76f7-4138-ac33-e843cb7947f0,2023-02-07,145.0,1020,Parfum,Beauté,5.0,760.97,,Eurpoe
5dcc614c-be8f-47df-a693-8841f75a27b4,2024-07-18,405.0,1019,Altères,Sports,2.0,1365.23,,Afrique
1116bafe-bace-463f-a9c6-6eda412f1c80,2022-12-13,272.0,1020,Parfum,Beauté,3.0,992.64,,Afrique
a94eb7f9-9bda-45d4-9f40-38dc5224b223,2024-11-09,281.0,1019,Altères,Sports,,664.19,,Asie
65e86418-71b0-4ba3-b30a-908b09f6a4b3,2023-06-05,117.0,1020,Parfum,Beauté,,969.5,,Amérique du Nord
ef1cbc96-19e3-4476-8ed4-ac4a8ee674ee,2025-01-02,31.0,1000,Smartphone,Électronique,1.0,1215.23,,Afrique
ede5c682-6778-41fd-959c-a61ef5a9c0d3,2024-12-10,319.0,1020,Parfum,Beauté,2.0,334.26,,Afrique
988ae503-71d2-4c51-8ec0-992063ccddf2,2023-07-10,9.0,1018,Ballon de Foot,Sports,3.0,1347.04,,Europe
964a5444-497e-40a7-b967-48bb76e90562,2024-01-07,76.0,1014,Pull,Vêtements,3.0,1111.52,,Amérique du Nord
e6058336-13fd-448d-8d31-d39040adec18,2023-08-10,336.0,1016,Tapis de Yoga,Sports,2.0,609.73,,Afrique
a5e53383-8787-4618-a79e-36d20563b72e,2024-04-03,406.0,1007,Chaise,Maison,,1022.43,,Asiae
71f80cf9-5d76-4e1d-a03d-070230dfca03,2024-10-20,264.0,1009,Tapis,Maison,4.0,1481.74,,Amérique du Nord
32894e50-bcde-4cc8-ab18-825f7a426d38,2024-08-30,510.0,1020,Parfum,Beauté,0.0,633.97,,Asiae
32c4cc39-07c3-4eba-8e07-3d377b27b3c3,2024-02-05,348.0,1000,Smartphone,Électronique,0.0,894.42,,Asiae
a673a850-4751-4554-944b-529a928e567e,2024-03-16,493.0,1014,Pull,Vêtements,5.0,1322.02,,Amérique du Sud
6c903b16-3071-40f7-8226-b33eef030e68,2024-11-11,164.0,1002,Casque Audio,Électronique,,1051.58,,Europe
4e0f5850-abf1-4f2b-93d8-f3dca5c3f1ed,2022-09-18,262.0,1000,Smartphone,Électronique,0.0,1160.25,,North America
bbe1b001-bdaa-490c-8d29-60bd2b640003,2023-02-13,,1018,Ballon de Foot,Sports,1.0,1351.09,,Eurpoe
45ae3c81-0594-4f16-b65a-23d6d354d1a0,2024-12-23,194.0,1023,Rouge à Lèvres,Beauté,4.0,70.93,,Afrique
674aaf68-31e8-437d-9c81-f0d2176c9964,2025-03-06,292.0,1005,Canapé,Maison,,1392.89,,Asiae
fab4e081-caac-45bf-b663-60e96b2d6c83,2023-07-08,200.0,1016,Tapis de Yoga,Sports,4.0,173.67,,Amérique du Sud
0ad9cc05-7bf2-45cc-bf96-0b9ea8866fde,2025-02-15,166.0,1012,Robe,Vêtements,2.0,1054.51,,Afrique
b7d83e6a-1995-4655-a971-f7e4560c09c9,2022-06-10,291.0,1001,Laptop,Électronique,,1145.48,,North America
aae591d0-50ed-47ed-bf36-e9d93ee2c960,2024-11-03,134.0,1008,Lampe,Maison,3.0,97.17,,Amérique du Nord
1ba0dd87-3388-4f26-8fa8-5d818045e1e6,2025-03-04,334.0,1008,Lampe,Maison,5.0,591.42,,North America
a3debe04-f17f-4d3e-a77e-ed7a9ba090df,2022-09-21,208.0,1015,Vélo,Sports,3.0,1266.69,,Asiae
655c8049-ce38-4c80-b350-c651868d5cad,2023-12-10,64.0,1011,T-shirt,Vêtements,-1.0,1058.42,,Eurpoe
bd51ae04-25a3-4950-bda0-0b21f273c502,2023-06-19,453.0,1022,Fond de Teint,Beauté,5.0,488.88,,North America
f272cd50-73c3-42f9-83d1-b7a700c3320a,2022-07-10,397.0,1006,Table,Maison,,915.16,,Amérique du Sud
a5565e14-5357-49e3-a231-754d97227a92,2025-03-17,233.0,1000,Smartphone,Électronique,-1.0,719.4,,North America
214f2581-8b97-4ded-8c17-710f84053c79,2023-09-18,375.0,1019,Altères,Sports,4.0,654.65,,North America
18aab1af-5e20-4dd0-a232-c9a6bf0da74c,2023-12-14,168.0,1020,Parfum,Beauté,2.0,882.01,,Afrique
f0d8b39e-86a1-4751-a03e-092b96fa3895,2022-11-29,351.0,1017,Raquette de Tennis,Sports,2.0,1158.96,,Asie
5f874f81-97ef-4e0f-a40e-f425a43a1832,2023-03-27,254.0,1007,Chaise,Maison,-1.0,653.31,,Europe
45071d0e-d32d-4d6f-8e6f-d36273cde2b2,2024-10-04,321.0,1016,Tapis de Yoga,Sports,-1.0,950.85,,Asiae
08ece950-cc83-4237-a4f6-76feb7753803,2024-03-27,476.0,1000,Smartphone,Électronique,0.0,464.34,,North America
484f7016-aa3a-4967-938d-8e9cf198fe32,2022-08-24,50.0,1012,Robe,Vêtements,1.0,493.35,,Amérique du Nord
9b18b6c7-248e-468c-8f69-042da887f8c1,2023-02-18,45.0,1002,Casque Audio,Électronique,1.0,439.99,,Asiae
bf4c317b-4d47-4393-b84a-15a5826a87e3,2024-03-28,37.0,1004,Caméra,Électronique,0.0,984.82,,Amérique du Nord
803cb277-01f3-4c36-941f-d784827be7c7,2024-03-09,529.0,1004,Caméra,Électronique,5.0,443.62,,Eurpoe
24af0879-2778-4919-837e-624485b7b02f,2022-08-26,530.0,1019,Altères,Sports,4.0,563.38,,Eurpoe
e9d686e4-8053-47be-a9e7-9cb26e53aed8,2022-11-09,43.0,1008,Lampe,Maison,4.0,682.47,,Eurpoe
585b851c-2f28-4526-b5fe-8e54b1385296,2025-02-22,63.0,1014,Pull,Vêtements,0.0,1390.17,,Eurpoe
03f63f76-88f7-449d-8674-5641dd265cfd,2023-05-23,339.0,1007,Chaise,Maison,,381.75,,Eurpoe
43cec909-23e4-491f-a0d6-c3bb4b02c7c3,2024-11-19,37.0,1023,Rouge à Lèvres,Beauté,3.0,259.84,,Eurpoe
c838a49d-fe4c-4695-bf1a-38e653dc9725,2024-04-02,545.0,1023,Rouge à Lèvres,Beauté,5.0,1190.7,,Europe
4d5d4f54-a283-4817-8d22-7fd3905be396,2024-08-12,206.0,1015,Vélo,Sports,-1.0,1278.89,,North America
986706bf-95fe-43cf-8779-686b1ceafa16,2025-01-08,110.0,1020,Parfum,Beauté,3.0,846.1,,Asiae
aa27b5e8-0b49-40df-bc2a-157f24082500,2022-12-03,395.0,1005,Canapé,Maison,4.0,599.13,,Afrique
745520b3-2427-402d-8f7c-9e04659962c3,2024-07-20,269.0,1018,Ballon de Foot,Sports,1.0,1230.8,,Eurpoe
aa8211cf-deab-4959-81ba-979342aed90a,2023-03-09,246.0,1014,Pull,Vêtements,1.0,397.03,,Amérique du Nord
b40538f6-1ba9-46d8-8d0d-8962a2ab0bf3,2022-12-12,98.0,1022,Fond de Teint,Beauté,2.0,427.89,,Asiae
29d9431f-2b94-4e6b-ab04-f9b4c922f3f2,2023-09-13,264.0,1010,Jean,Vêtements,,335.96,,Eurpoe
c6aace9e-4227-4754-9549-059c4fb3cbe2,2025-04-24,168.0,1006,Table,Maison,,375.25,,Amérique du Sud
1000e3f7-1c0f-45f2-a077-52718cf5a733,2023-11-01,278.0,1013,Veste,Vêtements,2.0,1085.91,,Amérique du Sud
c46ae8db-b934-4d5c-97d8-9ae75374d970,2023-07-25,3.0,1001,Laptop,Électronique,-1.0,599.82,,Asie
cedd325d-1f3d-4218-b4e3-8f252b6c54f3,2023-01-27,457.0,1013,Veste,Vêtements,2.0,900.23,,North America
b1636d37-bb82-4683-bcfa-a48cc93ad5a3,2024-09-12,592.0,1004,Caméra,Électronique,3.0,1353.39,,Asie
f2a57acc-e866-4327-bd5d-27fe98491f85,2024-02-17,483.0,1022,Fond de Teint,Beauté,1.0,1069.29,,Amérique du Nord
9b1331dc-3b5e-4064-9b1e-b2be85a224bf,2022-07-01,541.0,1012,Robe,Vêtements,1.0,307.49,,Asie
a805fa66-6a53-480a-9169-07d64fe6f725,2023-01-17,283.0,1011,T-shirt,Vêtements,5.0,796.07,,Afrique
6e73671e-1414-430b-a025-a7f06605fb6c,2022-05-24,111.0,1020,Parfum,Beauté,0.0,275.2,,Europe
4379be0f-ec0a-4b55-b4fc-9613021bfe15,2025-02-11,272.0,1006,Table,Maison,2.0,1366.34,,Europe
efffa0ad-5e9b-4ade-a1d0-a9e96a7afda6,2024-12-06,18.0,1021,Crème Hydratante,Beauté,2.0,364.24,,Asiae
a51240d7-a2df-482f-95fd-f3ef0d3b4782,2022-10-06,235.0,1023,Rouge à Lèvres,Beauté,0.0,689.24,,North America
cc48ce2b-5976-46cb-b43f-6b71db171c54,2022-05-04,132.0,1013,Veste,Vêtements,-1.0,686.93,,Afrique
33773eb5-d6cc-4865-8092-63715cbc66cf,2023-01-10,176.0,1009,Tapis,Maison,-1.0,91.97,,Afrique
ffe62850-4b99-43b1-909f-45288b340c87,2025-01-06,97.0,1016,Tapis de Yoga,Sports,2.0,1209.85,,Afrique
9096b65e-8a8f-476c-8137-7d223c3f8b36,2024-08-06,449.0,1024,Shampoing,Beauté,2.0,80.53,,Asiae
8528f5ba-a3bc-4005-a135-eec1d15a6dd9,2022-12-29,191.0,1018,Ballon de Foot,Sports,-1.0,356.38,,Europe
95b3fb28-44a9-4a59-9e4d-9e0513125521,2023-03-17,18.0,1023,Rouge à Lèvres,Beauté,3.0,377.99,,Amérique du Nord
e1ace166-dc8a-4747-8771-4f8c37dd85c7,2023-10-12,415.0,1021,Crème Hydratante,Beauté,2.0,983.96,,Eurpoe
367b65a3-f5e6-4b5d-a9d2-c7d2c2eeb03f,2022-11-11,207.0,1000,Smartphone,Électronique,,567.89,,Europe
a1aabaed-817e-4b1c-be1b-10c7bebe7bc3,2023-10-07,403.0,1013,Veste,Vêtements,1.0,425.75,,Amérique du Nord
8cb5857c-fc9a-47e6-942a-06b5d25c43bf,2025-01-03,305.0,1003,Tablette,Électronique,5.0,763.03,,Asiae
6204cbcb-97a7-47bc-9202-092ea92f8846,2025-03-13,189.0,1013,Veste,Vêtements,5.0,370.8,,Afrique
bc128f88-8fb6-4b5d-9716-d4c7c612b0b4,2024-05-24,415.0,1014,Pull,Vêtements,,265.53,,Afrique
40192360-aba6-424e-97b3-d836ce2b42c7,2024-01-18,335.0,1018,Ballon de Foot,Sports,-1.0,1377.75,,Eurpoe
8ab2bd93-2d8b-44ac-9e49-232d3cf8be2d,2022-12-06,79.0,1001,Laptop,Électronique,3.0,1197.42,,Eurpoe
8441fdde-2c09-4be2-8a2f-aede9ee76a48,2023-07-19,594.0,1006,Table,Maison,,171.93,,Eurpoe
1612f13c-e002-4464-8a56-39f5edd8928c,2023-07-22,76.0,1017,Raquette de Tennis,Sports,5.0,1150.93,,Amérique du Nord
c5fa87cc-5ef9-4d76-8f3e-b88f018d154e,2022-10-09,109.0,1022,Fond de Teint,Beauté,5.0,540.56,,Amérique du Nord
42d35845-f1e9-4d74-a656-b2b7e41b1af6,2025-03-26,544.0,1023,Rouge à Lèvres,Beauté,-1.0,105.49,,Afrique
dcbd1e79-cf81-496e-b371-d9f7a856169a,2022-11-08,409.0,1012,Robe,Vêtements,5.0,651.68,,Eurpoe
9f941881-b2ac-43fb-9ec8-fb863a15afcc,2023-10-16,395.0,1018,Ballon de Foot,Sports,1.0,113.46,,Eurpoe
bfc6ec71-090d-4742-885b-f4dc38a2f3a3,2025-01-02,134.0,1004,Caméra,Électronique,0.0,551.39,,Afrique
5e2c9422-d29d-42ae-8f4d-e23e6960ecf6,2022-06-18,97.0,1000,Smartphone,Électronique,2.0,707.54,,North America
00d566c2-afe5-4773-9063-f5b31681bbdd,2024-06-17,278.0,1011,T-shirt,Vêtements,1.0,1028.86,,Asiae
8ea41787-92b2-42dc-b548-8feeed19bcc8,2024-06-07,21.0,1001,Laptop,Électronique,4.0,219.16,,Eurpoe
f24fec6e-319b-4325-9acd-c494d19674b3,2023-09-29,195.0,1023,Rouge à Lèvres,Beauté,3.0,1048.03,,Europe
34bf3b96-397a-477e-95bf-fc7ef6f35059,2024-09-02,538.0,1009,Tapis,Maison,2.0,1350.96,,Europe
94f709f7-5b39-4331-9804-8fc16b867d1f,2023-08-18,396.0,1015,Vélo,Sports,4.0,1276.67,,Europe
4c080c76-11a2-4896-90ee-a236ce661384,2022-09-14,235.0,1003,Tablette,Électronique,0.0,997.12,,Europe
d9971e89-f403-42f3-8628-31c6ea3bdb64,2023-01-08,443.0,1018,Ballon de Foot,Sports,3.0,1119.91,,Asiae
